Region,City,Place Type,Place Category,Place Name,Rating,Review Text,Reviewer Language,Cleaned Review,neg,neu,pos,compound,Sentiment Label,Topic
West,Jeddah,hotel,lodging,Lana Jeddah Furnished Apartments,3.3,Got a really good deal for two nights stay over via online booking. It's a decent hotel with all amenities that one can expect of a three star hotel. Just needs to pay more a little more attention towards cleanliness.,en,got a really good deal for two nights stay over via online booking. it's a decent hotel with all amenities that one can expect of a three star hotel. just needs to pay more a little more attention towards cleanliness.,0.053,0.827,0.12,0.4201,positive,2
West,Jeddah,hotel,lodging,Lana Jeddah Furnished Apartments,3.3,"The place needs some work on the rooms.
The best features are
the location
The price
And you can order a washing machine too.
The place need better sheets
And pesticides.
The TV need to work.",en,"the place needs some work on the rooms.
the best features are
the location
the price
and you can order a washing machine too.
the place need better sheets
and pesticides.
the tv need to work.",0.0,0.705,0.295,0.7964,positive,1
West,Jeddah,hotel,lodging,Ozone Hotel,3.3,"Terrible Experience – Avoid This Hotel!

I had one of the worst experiences ever at this hotel. When I arrived, I was shocked by how unprofessional and rude the Egyptian supervisor was. I had made a confirmed booking online, but when I went to check in, he refused to give me my room. He blatantly told me that someone else had offered more money, so he was giving them the room instead!

He said, “This is what I have now, I have nothing else,” and offered me a room with just one bed, even though I had clearly booked a room for two people. When I asked if there was any possibility of adding an extra mattress or blanket, he flat out said no — no extra mattresses, no blankets, no solutions whatsoever.

It was very clear he only cared about getting more money and had no respect for confirmed reservations or basic hospitality. I wouldn’t recommend this place to anyone. Extremely disappointing and unprofessional service.",en,"terrible experience – avoid this hotel!

i had one of the worst experiences ever at this hotel. when i arrived, i was shocked by how unprofessional and rude the egyptian supervisor was. i had made a confirmed booking online, but when i went to check in, he refused to give me my room. he blatantly told me that someone else had offered more money, so he was giving them the room instead!

he said, “this is what i have now, i have nothing else,” and offered me a room with just one bed, even though i had clearly booked a room for two people. when i asked if there was any possibility of adding an extra mattress or blanket, he flat out said no — no extra mattresses, no blankets, no solutions whatsoever.

it was very clear he only cared about getting more money and had no respect for confirmed reservations or basic hospitality. i wouldn’t recommend this place to anyone. extremely disappointing and unprofessional service.",0.258,0.573,0.17,-0.8805,negative,3
West,Jeddah,hotel,lodging,Ozone Hotel,3.3,"The supervisor not a Saudi but he was egyption was very rude the front desk Saudis were a bit friendly.
They gave our room for another person even though I went there many times during the day to check if our room was ready at the end they said the room is not available. And there is one room with one bed and I had another person with me I told them at least give me a mattress they said there are no mattress or blankets
They wasted 6 hours of our time and they did not give us what we wanted I booked in another hotel and paid a little bit extra in 4 star hotel saving my self from headache and dealing with nonsense",en,"the supervisor not a saudi but he was egyption was very rude the front desk saudis were a bit friendly.
they gave our room for another person even though i went there many times during the day to check if our room was ready at the end they said the room is not available. and there is one room with one bed and i had another person with me i told them at least give me a mattress they said there are no mattress or blankets
they wasted 6 hours of our time and they did not give us what we wanted i booked in another hotel and paid a little bit extra in 4 star hotel saving my self from headache and dealing with nonsense",0.13,0.787,0.083,-0.4939,negative,3
West,Jeddah,hotel,lodging,Ozone Hotel,3.3,"I had an exceptional stay at this hotel! The reception staff, especially Ali  provided outstanding service and ensured every detail of my visit was perfect. A special thank you to the manager, Mr. Haitham, for maintaining such high standards of hospitality and professionalism. The warm welcome, smooth check-in process, and attentive care throughout my stay made it truly memorable. I will definitely be returning and highly recommend this hotel to anyone looking for a top-notch experience!",en,"i had an exceptional stay at this hotel! the reception staff, especially ali  provided outstanding service and ensured every detail of my visit was perfect. a special thank you to the manager, mr. haitham, for maintaining such high standards of hospitality and professionalism. the warm welcome, smooth check-in process, and attentive care throughout my stay made it truly memorable. i will definitely be returning and highly recommend this hotel to anyone looking for a top-notch experience!",0.0,0.548,0.452,0.9811,positive,3
West,Jeddah,hotel,lodging,Ozone Hotel,3.3,"Very good experience.
Rooms very clean and very spacious.
Staff very nice and kind. Anytime I nees help the staff was kind and helpful.
Highly recommend.",en,"very good experience.
rooms very clean and very spacious.
staff very nice and kind. anytime i nees help the staff was kind and helpful.
highly recommend.",0.0,0.254,0.746,0.9701,positive,3
West,Jeddah,hotel,lodging,Ozone Hotel,3.3,"The hotel was great and very clean; but what makes this place special is the staff, you don’t often stay at a hotel and feel like home, that’s exactly what they offer. The manager of the hotel is always available to talk to you and see how was your stay.",en,"the hotel was great and very clean; but what makes this place special is the staff, you don’t often stay at a hotel and feel like home, that’s exactly what they offer. the manager of the hotel is always available to talk to you and see how was your stay.",0.0,0.6,0.4,0.9001,positive,2
West,Jeddah,hotel,lodging,Ahla Awqati 2,3.4,"Worst hotel i've ever been to. Lets start with the sign, no sign what so ever at the gate, you need to google the location
Room is not clean and filled with bed bugs and all kind of un hygienic bugs. Had to check out few hours after checking in",en,"worst hotel i've ever been to. lets start with the sign, no sign what so ever at the gate, you need to google the location
room is not clean and filled with bed bugs and all kind of un hygienic bugs. had to check out few hours after checking in",0.127,0.683,0.189,0.25,positive,3
West,Jeddah,hotel,lodging,Ahla Awqati 2,3.4,"There is no washing machine,
Not providing additional bed,",en,"there is no washing machine,
not providing additional bed,",0.0,1.0,0.0,0.0,neutral,0
West,Jeddah,hotel,lodging,Ahla Awqati 2,3.4,"Hayat Reef Hotel, where Manager Sayed's exceptional service transforms a stay into a memorable experience. Dr. Rizwan",en,"hayat reef hotel, where manager sayed's exceptional service transforms a stay into a memorable experience. dr. rizwan",0.0,1.0,0.0,0.0,neutral,0
West,Jeddah,hotel,lodging,Ahla Awqati 2,3.4,Very comfortable rooms. Beds were comfortable. Location was good.,en,very comfortable rooms. beds were comfortable. location was good.,0.0,0.24,0.76,0.8591,positive,2
West,Jeddah,hotel,lodging,Ahla Awqati 2,3.4,"Hope you all are well. Anyway, my time spent here was a great experience. The staff here are nice and helpful. It's a great place for family. You must visit",en,"hope you all are well. anyway, my time spent here was a great experience. the staff here are nice and helpful. it's a great place for family. you must visit",0.0,0.324,0.676,0.9571,positive,3
West,Jeddah,hotel,lodging,Sunday Jeddah Hotel,3.3,"I stayed at this hotel with my family and had the worst experience ever. We booked a family suite for six people. This is going to be very detailed.
-The hotel is huge and looks pleasing to the eye but in reality, it's the total opposite. The rooms are spacious but were dirty and each room had carpet which looked like were never vaccumed. I found hair clips and bunches of hair. In my three days of stay I understood that they didn't know the concept of room service as they had come only once that too when we called them.
-When asked for water, they said the hotel ran out of it and that I'd have to pay for it. We were offered free breakfast from them through the website(Expedia) we had booked the tickets but they denied us that. I had to consult Expedia for this & I was told that I would be given credit for it. They tried contacting the hotel too but were left unanswered.
Prior to visiting this hotel, I had amazing experience with two other hotels in Mecca and Madinah who were impeccable with their customer service. Unfortunately, this hotel couldn't deliver anything. The staff at the reception was also very unenthusiastic.
In the hallway, just beside our room, there was food left from another room that was left unattended for almost 2 days which was very unhygienic and I'll be attaching a picture of it.
There are many other hotels in Jeddah, book any renowned name but not this one.",en,"i stayed at this hotel with my family and had the worst experience ever. we booked a family suite for six people. this is going to be very detailed.
-the hotel is huge and looks pleasing to the eye but in reality, it's the total opposite. the rooms are spacious but were dirty and each room had carpet which looked like were never vaccumed. i found hair clips and bunches of hair. in my three days of stay i understood that they didn't know the concept of room service as they had come only once that too when we called them.
-when asked for water, they said the hotel ran out of it and that i'd have to pay for it. we were offered free breakfast from them through the website(expedia) we had booked the tickets but they denied us that. i had to consult expedia for this & i was told that i would be given credit for it. they tried contacting the hotel too but were left unanswered.
prior to visiting this hotel, i had amazing experience with two other hotels in mecca and madinah who were impeccable with their customer service. unfortunately, this hotel couldn't deliver anything. the staff at the reception was also very unenthusiastic.
in the hallway, just beside our room, there was food left from another room that was left unattended for almost 2 days which was very unhygienic and i'll be attaching a picture of it.
there are many other hotels in jeddah, book any renowned name but not this one.",0.118,0.751,0.131,0.3947,positive,2
